locus_tag	source_pgap	type_pgap	start_pgap	end_pgap	score_pgap	strand_pgap	phase_pgap	attributes_pgap	locus_tag	product_pgap	seed_ortholog_eggnog	evalue_eggnog	score_eggnog	eggNOG_OGs_eggnog	max_annot_lvl_eggnog	COG_category_eggnog	Description_eggnog	Preferred_name_eggnog	GOs_eggnog	EC_eggnog	KEGG_ko_eggnog	KEGG_Pathway_eggnog	KEGG_Module_eggnog	KEGG_Reaction_eggnog	KEGG_rclass_eggnog	BRITE_eggnog	KEGG_TC_eggnog	CAZy_eggnog	BiGG_Reaction_eggnog	PFAMs_eggnog	GenomeID_transapp	FID_transapp	Subfamily_transapp	Substrate/Function_transapp	ID_tcdb_org_transapp	KO_blastkoala	KO_definition_blastkoala
pgaptmp_002391	Protein Homology	CDS	2921843	2922775		+	0	ID=cds-pgaptmp_002391;Parent=gene-pgaptmp_002391;Name=extdb:pgaptmp_002391;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008777584.1;locus_tag=pgaptmp_002391;product=hypothetical protein;protein_id=extdb:pgaptmp_002391;transl_table=11	pgaptmp_002391	hypothetical protein	226186.BT_2341	5.83E-223	614	COG3705@1|root,COG3705@2|Bacteria,4NPDC@976|Bacteroidetes,2FN58@200643|Bacteroidia,4APEH@815|Bacteroidaceae	976|Bacteroidetes	E	Required for the first step of histidine biosynthesis. May allow the feedback regulation of ATP phosphoribosyltransferase activity by histidine																				
pgaptmp_002392	Protein Homology	CDS	2922778	2923575		+	0	ID=cds-pgaptmp_002392;Parent=gene-pgaptmp_002392;Name=extdb:pgaptmp_002392;Ontology_term=GO:0006355,GO:0003700,GO:0043565;gbkey=CDS;go_function=DNA-binding transcription factor activity|0003700||IEA,sequence-specific DNA binding|0043565||IEA;go_process=regulation of DNA-templated transcription|0006355||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_009127826.1;locus_tag=pgaptmp_002392;product=helix-turn-helix domain-containing protein;protein_id=extdb:pgaptmp_002392;transl_table=11	pgaptmp_002392	helix-turn-helix domain-containing protein	226186.BT_2342	1.45E-189	526	COG2207@1|root,COG2207@2|Bacteria,4NSC0@976|Bacteroidetes,2FRG4@200643|Bacteroidia,4ATMP@815|Bacteroidaceae	976|Bacteroidetes	K	Helix-turn-helix domain													HTH_18							
pgaptmp_002393	Protein Homology	CDS	2923646	2924014		+	0	ID=cds-pgaptmp_002393;Parent=gene-pgaptmp_002393;Name=extdb:pgaptmp_002393;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008764046.1;locus_tag=pgaptmp_002393;product=DUF6463 family protein;protein_id=extdb:pgaptmp_002393;transl_table=11	pgaptmp_002393	DUF6463 family protein	226186.BT_2343	7.06E-85	250	2DR81@1|root,33AM9@2|Bacteria,4P4HR@976|Bacteroidetes,2FTPU@200643|Bacteroidia,4ATWJ@815|Bacteroidaceae	976|Bacteroidetes																						
pgaptmp_002394	Protein Homology	CDS	2924424	2925062		+	0	ID=cds-pgaptmp_002394;Parent=gene-pgaptmp_002394;Name=extdb:pgaptmp_002394;Ontology_term=GO:0071586,GO:0004222,GO:0070007,GO:0016020;gbkey=CDS;go_component=membrane|0016020||IEA;go_function=metalloendopeptidase activity|0004222||IEA,glutamic-type endopeptidase activity|0070007||IEA;go_process=CAAX-box protein processing|0071586||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011108240.1;locus_tag=pgaptmp_002394;product=CPBP family intramembrane glutamic endopeptidase;protein_id=extdb:pgaptmp_002394;transl_table=11	pgaptmp_002394	CPBP family intramembrane glutamic endopeptidase	226186.BT_2345	5.73E-156	437	COG1266@1|root,COG1266@2|Bacteria,4NRAH@976|Bacteroidetes,2FS5H@200643|Bacteroidia,4ATCX@815|Bacteroidaceae	976|Bacteroidetes	S	CAAX protease self-immunity													Abi							
pgaptmp_002395	Protein Homology	CDS	2925082	2925744		+	0	ID=cds-pgaptmp_002395;Parent=gene-pgaptmp_002395;Name=extdb:pgaptmp_002395;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_009127818.1;locus_tag=pgaptmp_002395;product=epoxyqueuosine reductase;protein_id=extdb:pgaptmp_002395;transl_table=11	pgaptmp_002395	epoxyqueuosine reductase	226186.BT_2346	1.63E-159	446	COG1600@1|root,COG1600@2|Bacteria,4PIQ0@976|Bacteroidetes,2G1YW@200643|Bacteroidia,4AT1H@815|Bacteroidaceae	976|Bacteroidetes	C	Catalyzes the conversion of epoxyqueuosine (oQ) to queuosine (Q), which is a hypermodified base found in the wobble positions of tRNA(Asp), tRNA(Asn), tRNA(His) and tRNA(Tyr)																				
pgaptmp_002396	Protein Homology	CDS	2925772	2925993		+	0	ID=cds-pgaptmp_002396;Parent=gene-pgaptmp_002396;Note=incomplete%3B partial in the middle of a contig%3B missing C-terminus;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_005864290.1;locus_tag=pgaptmp_002396;product=glutamine amidotransferase;pseudo=true;transl_table=11	pgaptmp_002396	glutamine amidotransferase	435591.BDI_2165	5.15E-33	119	COG0693@1|root,COG0693@2|Bacteria,4NKD1@976|Bacteroidetes,2FPMS@200643|Bacteroidia,22Y9J@171551|Porphyromonadaceae	976|Bacteroidetes	S	DJ-1/PfpI family													DJ-1_PfpI							
pgaptmp_002397	Protein Homology	CDS	2926123	2926488		+	0	ID=cds-pgaptmp_002397;Parent=gene-pgaptmp_002397;Name=extdb:pgaptmp_002397;gbkey=CDS;gene=tnpA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_005805145.1;locus_tag=pgaptmp_002397;product=IS66 family insertion sequence element accessory protein TnpA;protein_id=extdb:pgaptmp_002397;transl_table=11	pgaptmp_002397	IS66 family insertion sequence element accessory protein TnpA	226186.BT_2347	5.17E-83	245	COG2963@1|root,COG2963@2|Bacteria,4P67R@976|Bacteroidetes,2FSQH@200643|Bacteroidia,4ARQ4@815|Bacteroidaceae	976|Bacteroidetes	L	transposase activity				ko:K07497					ko00000											
pgaptmp_002398	Protein Homology	CDS	2926472	2926837		+	0	ID=cds-pgaptmp_002398;Parent=gene-pgaptmp_002398;Name=extdb:pgaptmp_002398;Note=TnpB%2C as the term is used for proteins encoded by IS66 family insertion elements%2C is considered an accessory protein%2C since TnpC%2C encoded by a neighboring gene%2C is a DDE family transposase.;gbkey=CDS;gene=tnpB;inference=COORDINATES: similar to AA sequence:RefSeq:WP_002560236.1;locus_tag=pgaptmp_002398;product=IS66 family insertion sequence element accessory protein TnpB;protein_id=extdb:pgaptmp_002398;transl_table=11	pgaptmp_002398	IS66 family insertion sequence element accessory protein TnpB	226186.BT_2348	7.67E-79	234	COG3436@1|root,COG3436@2|Bacteria,4NV0F@976|Bacteroidetes,2FU7G@200643|Bacteroidia,4AVPB@815|Bacteroidaceae	976|Bacteroidetes	L	IS66 Orf2 like protein				ko:K07484					ko00000				TnpB_IS66						K07484	K07484; transposase
pgaptmp_002399	Protein Homology	CDS	2926917	2928488		+	0	ID=cds-pgaptmp_002399;Parent=gene-pgaptmp_002399;Name=extdb:pgaptmp_002399;Ontology_term=GO:0006313,GO:0004803;gbkey=CDS;go_function=transposase activity|0004803||IEA;go_process=DNA transposition|0006313||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011108243.1;locus_tag=pgaptmp_002399;product=IS66-like element ISBthe5 family transposase;protein_id=extdb:pgaptmp_002399;transl_table=11	pgaptmp_002399	IS66-like element ISBthe5 family transposase	226186.BT_2349	0	1031	COG4974@1|root,COG4974@2|Bacteria,4NEK2@976|Bacteroidetes,2FMJC@200643|Bacteroidia,4AM5T@815|Bacteroidaceae	976|Bacteroidetes	L	Transposase C of IS166 homeodomain													DDE_Tnp_IS66,DDE_Tnp_IS66_C,LZ_Tnp_IS66						K07484	K07484; transposase
pgaptmp_002400	Protein Homology	CDS	2928738	2929109		+	0	ID=cds-pgaptmp_002400;Parent=gene-pgaptmp_002400;Name=extdb:pgaptmp_002400;gbkey=CDS;gene=tnpA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_005805145.1;locus_tag=pgaptmp_002400;product=IS66 family insertion sequence element accessory protein TnpA;protein_id=extdb:pgaptmp_002400;transl_table=11	pgaptmp_002400	IS66 family insertion sequence element accessory protein TnpA	226186.BT_4276	8.52E-83	244	COG2963@1|root,COG2963@2|Bacteria,4P67R@976|Bacteroidetes,2FSQH@200643|Bacteroidia,4ARQ4@815|Bacteroidaceae	976|Bacteroidetes	L	transposase activity				ko:K07497					ko00000										K07497	K07497; putative transposase
pgaptmp_002401	Protein Homology	CDS	2929093	2929464		+	0	ID=cds-pgaptmp_002401;Parent=gene-pgaptmp_002401;Name=extdb:pgaptmp_002401;Note=TnpB%2C as the term is used for proteins encoded by IS66 family insertion elements%2C is considered an accessory protein%2C since TnpC%2C encoded by a neighboring gene%2C is a DDE family transposase.;gbkey=CDS;gene=tnpB;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008771462.1;locus_tag=pgaptmp_002401;product=IS66 family insertion sequence element accessory protein TnpB;protein_id=extdb:pgaptmp_002401;transl_table=11	pgaptmp_002401	IS66 family insertion sequence element accessory protein TnpB	657309.BXY_05360	9.2E-87	254	COG3436@1|root,COG3436@2|Bacteria,4NV0F@976|Bacteroidetes,2FSTJ@200643|Bacteroidia,4AR28@815|Bacteroidaceae	976|Bacteroidetes	L	PFAM IS66 Orf2 like protein				ko:K07484					ko00000				TnpB_IS66						K07484	K07484; transposase
pgaptmp_002402	Protein Homology	CDS	2929538	2931109		+	0	ID=cds-pgaptmp_002402;Parent=gene-pgaptmp_002402;Name=extdb:pgaptmp_002402;Ontology_term=GO:0006313,GO:0004803;gbkey=CDS;go_function=transposase activity|0004803||IEA;go_process=DNA transposition|0006313||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_005805141.1;locus_tag=pgaptmp_002402;product=IS66-like element ISBthe6 family transposase;protein_id=extdb:pgaptmp_002402;transl_table=11	pgaptmp_002402	IS66-like element ISBthe6 family transposase	226186.BT_4278	0	900	COG3316@1|root,COG3316@2|Bacteria,4PKWB@976|Bacteroidetes,2FZZK@200643|Bacteroidia,4AV1K@815|Bacteroidaceae	976|Bacteroidetes	L	Transposase IS66 family													DDE_Tnp_IS66,DDE_Tnp_IS66_C,LZ_Tnp_IS66,zf-IS66						K07484	K07484; transposase
pgaptmp_002403	GeneMarkS-2+	CDS	2931543	2932877		-	0	ID=cds-pgaptmp_002403;Parent=gene-pgaptmp_002403;Name=extdb:pgaptmp_002403;gbkey=CDS;inference=COORDINATES: ab initio prediction:GeneMarkS-2+;locus_tag=pgaptmp_002403;product=hypothetical protein;protein_id=extdb:pgaptmp_002403;transl_table=11	pgaptmp_002403	hypothetical protein	226186.BT_2353	0	903	2DMCK@1|root,32UGP@2|Bacteria,4P3CU@976|Bacteroidetes	976|Bacteroidetes																						
pgaptmp_002404	Protein Homology	CDS	2932880	2935057		-	0	ID=cds-pgaptmp_002404;Parent=gene-pgaptmp_002404;Name=extdb:pgaptmp_002404;gbkey=CDS;inference=COORDINATES: protein motif:HMM:TIGR03187.1;locus_tag=pgaptmp_002404;product=DGQHR domain-containing protein;protein_id=extdb:pgaptmp_002404;transl_table=11	pgaptmp_002404	DGQHR domain-containing protein	226186.BT_2354	0	1449	2A5JJ@1|root,30U9W@2|Bacteria,4PF40@976|Bacteroidetes,2FZRS@200643|Bacteroidia	976|Bacteroidetes	S	DNA-sulfur modification-associated													DndB							
pgaptmp_002405	Protein Homology	CDS	2935060	2936235		-	0	ID=cds-pgaptmp_002405;Parent=gene-pgaptmp_002405;Name=extdb:pgaptmp_002405;gbkey=CDS;inference=COORDINATES: protein motif:HMM:NF014177.6;locus_tag=pgaptmp_002405;product=DNA adenine methylase;protein_id=extdb:pgaptmp_002405;transl_table=11	pgaptmp_002405	DNA adenine methylase	226186.BT_2355	1.16E-288	787	COG3392@1|root,COG3392@2|Bacteria,4NJNW@976|Bacteroidetes,2FRYH@200643|Bacteroidia	976|Bacteroidetes	H	COG3392 Adenine-specific DNA methylase			2.1.1.72	ko:K07318					ko00000,ko01000,ko02048				MethyltransfD12							
pgaptmp_002406	Protein Homology	CDS	2936879	2937682		+	0	ID=cds-pgaptmp_002406;Parent=gene-pgaptmp_002406;Name=extdb:pgaptmp_002406;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008764045.1;locus_tag=pgaptmp_002406;product=DUF6597 domain-containing transcriptional factor;protein_id=extdb:pgaptmp_002406;transl_table=11	pgaptmp_002406	DUF6597 domain-containing transcriptional factor	226186.BT_2356	2.92E-172	481	COG2207@1|root,COG2207@2|Bacteria,4NRFM@976|Bacteroidetes,2FMZV@200643|Bacteroidia,4AM6C@815|Bacteroidaceae	976|Bacteroidetes	K	Psort location Cytoplasmic, score 8.96													HTH_18							
pgaptmp_002407	Protein Homology	CDS	2937763	2938122		+	0	ID=cds-pgaptmp_002407;Parent=gene-pgaptmp_002407;Name=extdb:pgaptmp_002407;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008763854.1;locus_tag=pgaptmp_002407;product=DUF6463 family protein;protein_id=extdb:pgaptmp_002407;transl_table=11	pgaptmp_002407	DUF6463 family protein	226186.BT_2357	1.28E-82	244	2DR81@1|root,33AM9@2|Bacteria,4P4HR@976|Bacteroidetes,2FTPU@200643|Bacteroidia,4ATWJ@815|Bacteroidaceae	976|Bacteroidetes																						
pgaptmp_002408	Protein Homology	CDS	2939709	2940530		+	0	ID=cds-pgaptmp_002408;Parent=gene-pgaptmp_002408;Name=extdb:pgaptmp_002408;Ontology_term=GO:0008270;gbkey=CDS;go_function=zinc ion binding|0008270||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011108251.1;locus_tag=pgaptmp_002408;product=zinc finger domain-containing protein;protein_id=extdb:pgaptmp_002408;transl_table=11	pgaptmp_002408	zinc finger domain-containing protein	226186.BT_2359	7.8E-198	548	COG0266@1|root,COG0266@2|Bacteria,4NIT4@976|Bacteroidetes,2FPIR@200643|Bacteroidia,4AM38@815|Bacteroidaceae	976|Bacteroidetes	L	Formamidopyrimidine-DNA glycosylase H2TH domain			3.2.2.23,4.2.99.18	ko:K10563	ko03410,map03410				ko00000,ko00001,ko01000,ko03400				Fapy_DNA_glyco,H2TH,zf-FPG_IleRS						K10563	mutM, fpg; formamidopyrimidine-DNA glycosylase [EC:3.2.2.23 4.2.99.18]
pgaptmp_002409	Protein Homology	CDS	2941242	2941652		-	0	ID=cds-pgaptmp_002409;Parent=gene-pgaptmp_002409;Name=extdb:pgaptmp_002409;Ontology_term=GO:0003677;gbkey=CDS;go_function=DNA binding|0003677||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008770686.1;locus_tag=pgaptmp_002409;product=helix-turn-helix domain-containing protein;protein_id=extdb:pgaptmp_002409;transl_table=11	pgaptmp_002409	helix-turn-helix domain-containing protein	1077285.AGDG01000001_gene3272	7.25E-88	258	COG1396@1|root,COG1396@2|Bacteria,4NVBZ@976|Bacteroidetes,2FSUM@200643|Bacteroidia,4ARG6@815|Bacteroidaceae	976|Bacteroidetes	K	Helix-turn-helix domain													HTH_3							
pgaptmp_002410	Protein Homology	CDS	2941696	2942085		-	0	ID=cds-pgaptmp_002410;Parent=gene-pgaptmp_002410;Name=extdb:pgaptmp_002410;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004323519.1;locus_tag=pgaptmp_002410;product=helix-turn-helix domain-containing protein;protein_id=extdb:pgaptmp_002410;transl_table=11	pgaptmp_002410	helix-turn-helix domain-containing protein	1077285.AGDG01000001_gene3273	1.82E-80	239	COG1396@1|root,COG1396@2|Bacteria,4NWFU@976|Bacteroidetes,2FUQC@200643|Bacteroidia,4AV1M@815|Bacteroidaceae	976|Bacteroidetes	K	Helix-turn-helix domain													HTH_19							
pgaptmp_002411	Protein Homology	CDS	2942417	2945503		+	0	ID=cds-pgaptmp_002411;Parent=gene-pgaptmp_002411;Name=extdb:pgaptmp_002411;Ontology_term=GO:0009279,GO:0016020;gbkey=CDS;go_component=cell outer membrane|0009279||IEA,membrane|0016020||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004306456.1;locus_tag=pgaptmp_002411;product=SusC/RagA family TonB-linked outer membrane protein;protein_id=extdb:pgaptmp_002411;transl_table=11	pgaptmp_002411	SusC/RagA family TonB-linked outer membrane protein	226186.BT_2362	0	2062	COG1629@1|root,COG4771@2|Bacteria,4P1Z5@976|Bacteroidetes,2FWS8@200643|Bacteroidia,4AWF7@815|Bacteroidaceae	976|Bacteroidetes	P	TonB-linked outer membrane protein, SusC RagA family													CarbopepD_reg_2,Plug,TonB_dep_Rec							
pgaptmp_002412	Protein Homology	CDS	2945522	2947354		+	0	ID=cds-pgaptmp_002412;Parent=gene-pgaptmp_002412;Name=extdb:pgaptmp_002412;Ontology_term=GO:2001070,GO:0009279,GO:0019867;gbkey=CDS;go_component=cell outer membrane|0009279||IEA,outer membrane|0019867||IEA;go_function=starch binding|2001070||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004309088.1;locus_tag=pgaptmp_002412;product=RagB/SusD family nutrient uptake outer membrane protein;protein_id=extdb:pgaptmp_002412;transl_table=11	pgaptmp_002412	RagB/SusD family nutrient uptake outer membrane protein	226186.BT_2363	0	1260	COG1395@1|root,COG1395@2|Bacteria,4PKWC@976|Bacteroidetes,2G066@200643|Bacteroidia,4AV1N@815|Bacteroidaceae	976|Bacteroidetes	K	SusD family				ko:K21572					ko00000,ko02000	8.A.46.1,8.A.46.3			SusD-like_3,SusD_RagB						K21572	susD; starch-binding outer membrane protein, SusD/RagB family
pgaptmp_002413	Protein Homology	CDS	2947596	2950673		+	0	ID=cds-pgaptmp_002413;Parent=gene-pgaptmp_002413;Name=extdb:pgaptmp_002413;Ontology_term=GO:0009279,GO:0016020;gbkey=CDS;go_component=cell outer membrane|0009279||IEA,membrane|0016020||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_016268773.1;locus_tag=pgaptmp_002413;product=SusC/RagA family TonB-linked outer membrane protein;protein_id=extdb:pgaptmp_002413;transl_table=11	pgaptmp_002413	SusC/RagA family TonB-linked outer membrane protein	226186.BT_2364	0	2034	COG1629@1|root,COG4771@2|Bacteria,4P1Z5@976|Bacteroidetes,2G3FU@200643|Bacteroidia,4AV1P@815|Bacteroidaceae	976|Bacteroidetes	P	TonB-linked outer membrane protein, SusC RagA family													CarbopepD_reg_2,Plug,TonB_dep_Rec							
pgaptmp_002414	Protein Homology	CDS	2950707	2952200		+	0	ID=cds-pgaptmp_002414;Parent=gene-pgaptmp_002414;Name=extdb:pgaptmp_002414;Ontology_term=GO:0030246,GO:0009279,GO:0016020;gbkey=CDS;go_component=cell outer membrane|0009279||IEA,membrane|0016020||IEA;go_function=carbohydrate binding|0030246||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010535383.1;locus_tag=pgaptmp_002414;product=RagB/SusD family nutrient uptake outer membrane protein;protein_id=extdb:pgaptmp_002414;transl_table=11	pgaptmp_002414	RagB/SusD family nutrient uptake outer membrane protein	226186.BT_2365	0	990	COG1834@1|root,COG1834@2|Bacteria,4P05A@976|Bacteroidetes,2G067@200643|Bacteroidia,4AV1Q@815|Bacteroidaceae	976|Bacteroidetes	E	Pfam:SusD				ko:K21572					ko00000,ko02000	8.A.46.1,8.A.46.3			SusD-like_3,SusD_RagB						K21572	susD; starch-binding outer membrane protein, SusD/RagB family
pgaptmp_002415	Protein Homology	CDS	2952463	2953026		+	0	ID=cds-pgaptmp_002415;Parent=gene-pgaptmp_002415;Name=extdb:pgaptmp_002415;Ontology_term=GO:0003677,GO:0030552;gbkey=CDS;go_function=DNA binding|0003677||IEA,cAMP binding|0030552||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011108257.1;locus_tag=pgaptmp_002415;product=Crp/Fnr family transcriptional regulator;protein_id=extdb:pgaptmp_002415;transl_table=11	pgaptmp_002415	Crp/Fnr family transcriptional regulator	226186.BT_2366	8.61E-132	374	COG0664@1|root,COG0664@2|Bacteria,4NNJE@976|Bacteroidetes,2FMVH@200643|Bacteroidia,4AMNY@815|Bacteroidaceae	976|Bacteroidetes	T	Cyclic nucleotide-binding domain protein													cNMP_binding							
pgaptmp_002416	Protein Homology	CDS	2953136	2954284		+	0	ID=cds-pgaptmp_002416;Parent=gene-pgaptmp_002416;Name=extdb:pgaptmp_002416;Ontology_term=GO:0016747;gbkey=CDS;go_function=acyltransferase activity%2C transferring groups other than amino-acyl groups|0016747||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008764054.1;locus_tag=pgaptmp_002416;product=acyltransferase family protein;protein_id=extdb:pgaptmp_002416;transl_table=11	pgaptmp_002416	acyltransferase family protein	226186.BT_2367	9.53E-288	784	COG1835@1|root,COG1835@2|Bacteria,4NEW1@976|Bacteroidetes,2FN9M@200643|Bacteroidia,4AM4K@815|Bacteroidaceae	976|Bacteroidetes	I	Psort location CytoplasmicMembrane, score 10.00													Acyl_transf_3							
pgaptmp_002417	Protein Homology	CDS	2954453	2954677		-	0	ID=cds-pgaptmp_002417;Parent=gene-pgaptmp_002417;Name=extdb:pgaptmp_002417;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008761168.1;locus_tag=pgaptmp_002417;product=winged helix-turn-helix domain-containing protein;protein_id=extdb:pgaptmp_002417;transl_table=11	pgaptmp_002417	winged helix-turn-helix domain-containing protein	226186.BT_2368	1.42E-47	152	2E998@1|root,333HI@2|Bacteria,4NX30@976|Bacteroidetes,2FUKA@200643|Bacteroidia,4AS7H@815|Bacteroidaceae	976|Bacteroidetes	S	Winged helix-turn-helix domain (DUF2582)													DUF2582							
pgaptmp_002418	Protein Homology	CDS	2955211	2955840		-	0	ID=cds-pgaptmp_002418;Parent=gene-pgaptmp_002418;Name=extdb:pgaptmp_002418;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008764055.1;locus_tag=pgaptmp_002418;product=hypothetical protein;protein_id=extdb:pgaptmp_002418;transl_table=11	pgaptmp_002418	hypothetical protein	226186.BT_2369	1.2E-151	426	COG3187@1|root,COG3187@2|Bacteria,4NWRF@976|Bacteroidetes,2FNPG@200643|Bacteroidia,4AR39@815|Bacteroidaceae	976|Bacteroidetes	O	Heat shock protein																				
pgaptmp_002419	Protein Homology	CDS	2956038	2956508		+	0	ID=cds-pgaptmp_002419;Parent=gene-pgaptmp_002419;Name=extdb:pgaptmp_002419;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008763793.1;locus_tag=pgaptmp_002419;product=DinB family protein;protein_id=extdb:pgaptmp_002419;transl_table=11	pgaptmp_002419	DinB family protein	226186.BT_2370	1.29E-111	320	COG0454@1|root,COG0456@2|Bacteria,4NTRS@976|Bacteroidetes,2FS7C@200643|Bacteroidia,4AQMA@815|Bacteroidaceae	976|Bacteroidetes	K	acetyltransferase													DinB_2							
pgaptmp_002420	Protein Homology	CDS	2956653	2957231		-	0	ID=cds-pgaptmp_002420;Parent=gene-pgaptmp_002420;Name=extdb:pgaptmp_002420;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004323523.1;locus_tag=pgaptmp_002420;product=DJ-1/PfpI family protein;protein_id=extdb:pgaptmp_002420;transl_table=11	pgaptmp_002420	DJ-1/PfpI family protein	226186.BT_2371	9.25E-134	379	COG0693@1|root,COG0693@2|Bacteria,4NND3@976|Bacteroidetes,2FRQ8@200643|Bacteroidia,4AKND@815|Bacteroidaceae	976|Bacteroidetes	S	DJ-1/PfpI family			3.5.1.124	ko:K03152					ko00000,ko01000,ko01002				DJ-1_PfpI						K03152	thiJ; protein deglycase [EC:3.5.1.124]
pgaptmp_002421	Protein Homology	CDS	2957458	2958405		+	0	ID=cds-pgaptmp_002421;Parent=gene-pgaptmp_002421;Name=extdb:pgaptmp_002421;Ontology_term=GO:0006355,GO:0003677,GO:0003700,GO:0043565;gbkey=CDS;go_function=DNA binding|0003677||IEA,DNA-binding transcription factor activity|0003700||IEA,sequence-specific DNA binding|0043565||IEA;go_process=regulation of DNA-templated transcription|0006355||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011108261.1;locus_tag=pgaptmp_002421;product=AraC family transcriptional regulator;protein_id=extdb:pgaptmp_002421;transl_table=11	pgaptmp_002421	AraC family transcriptional regulator	226186.BT_2372	9.47E-236	647	COG2207@1|root,COG2207@2|Bacteria,4NHWS@976|Bacteroidetes,2FPZ5@200643|Bacteroidia,4APAA@815|Bacteroidaceae	976|Bacteroidetes	K	methylphosphotriester-DNA alkyltransferase (AraC XylS family)				ko:K13652					ko00000,ko03000				GyrI-like,HTH_18,HTH_AraC						K13652	K13652; AraC family transcriptional regulator
