"Feature"	"Consortium_Early_R1"	"Consortium_Early_R2"	"Consortium_Early_R3"	"Consortium_Late_R1"	"Consortium_Late_R2"	"Consortium_Late_R3"	"HGF2_Early_R1"	"HGF2_Early_R2"	"HGF2_Early_R3"	"HGF2_Late_R1"	"HGF2_Late_R2"	"HGF2_Late_R13"
"RCHGF002676"	3	7	4	1	0	0	670	735	337	280	292	234
"RCHGF002677"	6	7	4	0	1	0	408	434	388	245	278	266
"RCHGF002678"	3	1	3	0	0	0	297	330	170	128	163	138
"RCHGF002679"	2	1	2	0	0	1	988	1042	931	378	490	458
"RCHGF002681"	0	1	0	0	0	0	124	107	165	240	159	123
"RCHGF002682"	2	1	1	3	0	0	351	288	187	73	99	91
"RCHGF002683"	1	6	1	0	0	0	420	471	250	298	396	286
"RCHGF002684"	1	1	1	0	0	0	63	57	65	54	46	61
"RCHGF002685"	16	29	17	4	6	9	1697	1724	1342	1682	2178	1999
"RCHGF002686"	3	5	4	1	1	1	769	793	567	692	872	788
"RCHGF002687"	0	0	0	0	0	0	36	51	43	37	33	32
"RCHGF002688"	0	1	5	1	0	1	248	289	172	196	184	191
"RCHGF002689"	19	21	23	21	8	10	1682	1763	1172	18359	20766	17709
"RCHGF002690"	14	16	33	4	6	8	1092	1062	615	9320	12185	9957
"RCHGF002691"	0	0	1	0	0	0	10	8	11	8	9	11
"RCHGF002692"	2	20	4	2	1	2	332	398	201	637	504	411
"RCHGF002693"	0	1	1	0	0	0	54	77	26	43	22	16
"RCHGF002694"	14	33	29	18	14	11	2059	1999	2309	1156	1503	1226
"RCHGF002695"	8	7	5	4	6	1	2106	2123	1305	1278	1372	1179
"RCHGF002696"	0	0	0	3	0	0	95	76	64	436	398	273
"RCHGF002697"	5	1	3	5	1	0	179	295	241	21241	25686	19130
"RCHGF002698"	4	5	2	2	2	1	306	354	250	13178	11468	9806
"RCHGF002699"	1	0	2	0	1	1	66	112	69	797	742	676
"RCHGF002700"	7	13	15	2	0	1	578	648	244	1856	1965	1964
"RCHGF002701"	0	0	2	0	0	0	78	83	58	67	32	46
"RCHGF002702"	0	0	0	0	1	1	115	100	126	32	38	27
"RCHGF002703"	2	0	2	0	2	1	542	445	428	272	214	187
"RCHGF002704"	0	1	0	0	0	0	49	35	95	36	55	35
"RCHGF002705"	0	0	2	0	1	0	1087	948	1725	419	555	402
"RCHGF002706"	0	4	0	0	0	0	339	333	363	124	161	117
"RCHGF002707"	2	6	1	3	8	2	2652	2430	4954	1544	1402	1003
"RCHGF002708"	2	2	5	3	1	0	1321	1328	955	1062	1045	922
"RCHGF002709"	0	1	0	1	0	0	299	278	206	228	240	178
"RCHGF002710"	1	0	4	0	0	1	113	141	104	87	72	64
"RCHGF002711"	0	0	0	0	0	0	8	5	6	4	4	0
"RCHGF002712"	0	0	0	0	0	0	19	17	2	7	3	4
"RCHGF002713"	2	0	1	1	0	0	596	552	514	746	746	555
"RCHGF002714"	4	4	11	0	6	1	2074	2090	2140	2460	2986	2614
"RCHGF002715"	3	0	0	3	0	0	106	96	114	98	116	107
"RCHGF002716"	1	4	1	1	2	0	319	443	335	495	599	332
"RCHGF002717"	7	8	8	1	0	2	1564	1213	2235	1813	1366	1223
"RCHGF002718"	0	1	0	0	0	0	77	86	32	36	46	31
"RCHGF002719"	6	2	1	0	0	0	222	226	113	154	137	145
"RCHGF002720"	19	35	11	9	9	13	3915	4177	2391	1521	1927	1586
"RCHGF002721"	0	0	2	0	0	0	11	30	41	24	24	13
"RCHGF002722"	3	0	1	3	0	0	165	245	158	108	139	138
"RCHGF002723"	2	9	5	4	0	0	317	316	407	232	230	197
"RCHGF002724"	2	4	10	1	1	4	1048	1202	943	577	887	716
"RCHGF002725"	6	13	15	7	9	4	2353	2111	2243	747	795	630
"RCHGF002726"	16	14	8	9	1	5	2239	2140	1920	841	1089	969
"RCHGF002727"	0	1	0	0	0	0	377	372	341	131	163	121
"RCHGF002728"	4	3	3	0	1	1	1673	1851	1614	672	581	550
"RCHGF002729"	0	0	0	0	0	0	18	28	11	31	22	11
"RCHGF002730"	5	3	1	2	1	0	1072	1159	774	1026	1005	851
"RCHGF002731"	0	0	0	0	0	0	2	7	6	2	2	0
"RCHGF002732"	2	1	2	3	1	0	1076	1191	661	497	688	581
"RCHGF002733"	0	1	0	0	1	0	60	57	40	70	27	17
"RCHGF002734"	2	1	1	0	1	2	355	359	130	91	101	86
"RCHGF002735"	4	6	4	2	1	0	1434	1297	890	476	516	403
"RCHGF002736"	9	6	9	3	3	0	2066	1946	2819	751	699	538
"RCHGF002737"	0	1	1	0	1	1	235	247	234	171	129	108
"RCHGF002738"	7	1	4	1	0	1	2221	1871	1707	967	984	683
"RCHGF002739"	0	2	1	0	0	0	830	696	635	417	427	306
"RCHGF002740"	5	7	7	6	3	2	1165	1076	2032	558	685	618
"RCHGF002741"	0	0	1	0	0	0	35	33	16	6	12	2
"RCHGF002742"	22	33	36	8	9	7	5460	6107	4684	3101	4420	3855
"RCHGF002743"	0	1	0	0	0	0	28	24	14	12	6	5
"RCHGF002744"	2	1	0	0	0	0	215	253	154	3530	3564	3051
"RCHGF002745"	0	0	0	1	4	0	552	435	450	390	568	538
"RCHGF002746"	26	35	20	16	19	15	7792	8010	6127	5772	8825	7170
"RCHGF002747"	4	12	1	4	2	0	388	423	213	8027	7893	6786
"RCHGF002748"	32	39	44	15	17	12	7484	8181	3909	5872	7544	6705
"RCHGF002749"	5	4	7	1	0	1	899	816	598	548	703	646
"RCHGF002750"	3	6	4	1	6	1	716	783	466	407	496	373
"RCHGF002751"	1	1	1	1	0	0	439	490	362	301	320	255
"RCHGF002752"	18	8	9	1	3	1	5538	4888	6657	2878	3611	2901
"RCHGF002753"	52	61	75	22	23	24	22144	23231	13817	17573	24250	20978
"RCHGF002754"	0	8	3	0	0	0	190	238	147	281	355	337
"RCHGF002755"	1	5	4	2	1	2	4196	5118	3144	7324	10079	8584
"RCHGF002756"	3	3	0	1	0	0	3047	3625	3402	5677	7876	7384
"RCHGF002757"	3	4	1	1	1	0	1676	1820	1831	2856	4998	4107
"RCHGF002758"	6	3	2	2	1	0	2650	2990	2074	4235	6277	5141
"RCHGF002759"	94	105	72	72	44	39	34913	38191	29734	119511	121307	104205
"RCHGF002760"	18	29	29	13	12	17	10860	9812	6297	9596	16418	14447
"RCHGF002761"	2	0	1	1	1	0	239	216	202	220	283	307
"RCHGF002762"	9	6	2	0	0	1	612	702	404	1576	1721	1821
"RCHGF002763"	1	5	3	2	0	0	316	350	273	560	415	359
"RCHGF002764"	14	13	8	4	2	5	911	955	841	850	1256	1023
"RCHGF002765"	10	14	16	1	3	3	1723	1860	1833	1696	2537	2343
"RCHGF002766"	2	6	10	5	3	1	2292	2311	2314	1784	2381	2152
"RCHGF002767"	4	0	5	0	1	2	1009	1075	955	780	916	735
"RCHGF002768"	12	5	7	3	7	6	1459.1	1212.46	2156.85	479.539	498.634	393.038
"RCHGF002769"	59	60	51	33	40	21	21117	21015	43095	12423	11783	8399
"RCHGF002770"	99	101	71	69	50	31	40669	39059	57722	16666	11644	11259
"RCHGF002771"	11	19	14	5	2	9	1939	1525	2006	544	721	820
"RCHGF002772"	3	10	3	1	0	0	662	955	580	478	679	632
"RCHGF002773"	13	16	6	11	4	2	3964	5373	3726	2810	4570	3606
"RCHGF002775"	0	0	3	0	0	0	228	218	174	153	177	157
"RCHGF002776"	1	1	3	1	0	1	892	596	877	1403	1112	1008
"RCHGF002777"	1	5	3	1	2	0	214	201	126	18605	9706	8324
"RCHGF002778"	53	78	67	14	22	30	5353	5047	3309	2688	4227	3656
"RCHGF002779"	3	2	1	1	3	0	503	572	440	336	426	374
"RCHGF002780"	11	8	6	3	0	3	1913	1844	1786	1060	1540	1230
"RCHGF002781"	0	0	0	0	0	0	152	149	68	48	36	43
"RCHGF002782"	1	10	3	3	0	0	1094	1011	745	553	712	579
"RCHGF002783"	0	5	1	0	0	0	176	200	107	104	105	120
"RCHGF002784"	3	1	2	0	2	0	373	352	197	154	157	137
"RCHGF002785"	35	58	34	19	31	20	12409	12094	9563	7085	7832	6649
"RCHGF002786"	0	0	0	0	0	0	6	11	3	1	0	2
"RCHGF002787"	4	6	7	1	3	1	665	848	439	2747	2472	2138
"RCHGF002788"	1	1	0	0	1	1	264	325	189	954	760	645
"RCHGF002789"	5	0	1	0	0	0	196	189	202	323	347	366
"RCHGF002790"	1	3	4	0	0	0	476	528	277	1564	1321	1141
"RCHGF002791"	1	5	1	0	0	1	405	453	285	482	348	284
"RCHGF002792"	38	45	31	15	10	12	2087	2660	999	18486	18814	15134
"RCHGF002793"	3	10	8	2	3	4	811	821	655	583	813	695
"RCHGF002794"	47	66	47	20	16	23	5620	6703	4757	3838	4974	4315
"RCHGF002795"	39	49	35	21	13	18	6167	6365	5233	3412	4252	3474
"RCHGF002796"	1	4	1	0	0	0	62	46	14	38	34	40
"RCHGF002797"	12	29	31	5	7	7	9061	9589	9076	11062	20953	17638
"RCHGF002798"	15	8	17	9	4	5	11894	11524	9640	14999	24443	20361
"RCHGF002799"	1	0	0	0	0	0	33	32	27	21	23	1
"RCHGF002800"	3	1	0	4	1	2	436	461	406	823	1009	843
"RCHGF002801"	1	6	3	5	1	4	2622	2289	2164	3443	4090	3132
"RCHGF002802"	0	10	2	7	0	2	2300	2398	2665	3264	3357	2608
"RCHGF002803"	14	6	12	3	4	2	2819	2885	4185	783	590	489
"RCHGF002804"	0	0	0	0	0	0	4	5	10	1	3	8
"RCHGF002805"	3	10	4	3	2	3	2806	3487	2369	6502	7369	5545
"RCHGF002806"	4	0	1	1	3	0	2185	2382	2030	4851	5748	4542
"RCHGF002807"	3	5	4	0	2	3	589	559	293	338	366	313
"RCHGF002808"	9	22	28	6	6	4	967	1376	515	592	600	641
"RCHGF002809"	3	0	5	0	2	0	182	245	82	108	135	105
"RCHGF002810"	1	3	2	1	0	2	179	276	146	133	182	135
"RCHGF002811"	3	4	4	2	1	0	316	369	185	256	298	248
"RCHGF002812"	1	4	3	5	2	0	353	371	245	262	231	139
"RCHGF002813"	0	0	0	0	0	0	15	12	8	4	5	7
"RCHGF002814"	4	8	11	4	2	2	1484	1672	1016	876	930	812
"RCHGF002815"	1.03117	3	2	3	4	4	911.334	962.314	1943.95	679.085	691	595.94
"RCHGF002816"	0	0	0	0	1	1	70	79	59	15	16	16
"RCHGF002817"	0	0	2	0	0	0	277	231	373	113	139	122
"RCHGF002818"	4	0	0	0	0	0	144	125	101	51	65	48
"RCHGF002819"	1	0	2	0	1	1	179	213	110	402	335	322
"RCHGF002820"	0	2	2	0	1	0	401	418	565	573	553	481
"RCHGF002821"	1	1	1	0	1	1	152	147	73	831	582	518
"RCHGF002822"	8	2	2	5	0	0	365	533	219	3174	2173	2114
"RCHGF002823"	0	0	0	0	0	0	29	22	31	154	106	115
"RCHGF002824"	0	0	0	0	0	0	72	77	41	27	24	38
"RCHGF002825"	2	4	0	0	3	0	547	581	926	221	225	162
"RCHGF002826"	2	3	6	3	2	2	1492	1393	1050	560	739	648
"RCHGF002827"	2	7	7	1	2	0	524	540	496	319	476	408
"RCHGF002828"	1	2	3	0	0	1	371	410	303	207	250	164
"RCHGF002829"	0	4	3	3	2	0	567	537	334	284	319	291
"RCHGF002830"	3	2	5	2	1	2	3334	2669	4522	2654	2516	1610
"RCHGF002831"	3	0	0	1	0	0	430	422	1140	364	341	180
"RCHGF002832"	0	1	0	0	0	0	41	52	25	45	19	18
"RCHGF002834"	1	0	0	1	0	1	189	215	126	178	173	143
"RCHGF002835"	3	5	2	0	1	0	314	288	260	193	183	172
"RCHGF002837"	3	1	1	0	0	0	176	175	102	72	116	87
"RCHGF002838"	0	5	1	0	0	3	101	121	88	59	60	64
"RCHGF002839"	1	0	0	3	2	0	254	255	171	183	162	142
"RCHGF002840"	6	5	1	1	1	2	346	385	431	274	286	200
"RCHGF002841"	0	2	0	0	0	0	753	579	880	156	119	122
"RCHGF002842"	0	0	0	0	0	0	0	11	0	1	0	3
"RCHGF002843"	0	1	1	1	0	0	57	77	55	72	36	34
"RCHGF002844"	2	1	1	1	0	0	541	470	605	372	325	222
"RCHGF002845"	0	0	0	0	0	0	87	89	122	48	49	37
"RCHGF002846"	0	0	1	0	0	0	76	129	101	66	43	29
"RCHGF002847"	0	2	1	0	0	0	437	360	447	201	129	92
"RCHGF002848"	0	0	0	2	0	0	141	165	153	147	74	70
"RCHGF002849"	2	0	0	0	0	0	177	96	257	68	124	68
"RCHGF002850"	15	4	12	5	1	5	975	826	787	397	411	331
"RCHGF002851"	5	7	7	6	3	3	1074	1217	843	648	905	785
"RCHGF002852"	7	1	4	1	0	1	1113	1137	572	629	804	685
"RCHGF002853"	7	21	5	3	0	4	1303	1589	1301	939	1296	1005
"RCHGF002854"	0	1	1	0	0	0	6	9	5	4	7	3
"RCHGF002855"	0	0	0	0	0	0	9	10	2	48	19	18
"RCHGF002856"	0	0	0	3	0	0	29	20	23	495	334	298
"RCHGF002857"	2	8	0	0	2	1	480	462	373	2986	2447	2594
"RCHGF002858"	30	35	18	7	10	7	2175	1992	1261	1633	1922	1793
"RCHGF002859"	2	26	9	8	2	1	1179	1363	810	786	1138	927
"RCHGF002860"	0	2	0	0	0	0	43	35	13	34	33	27
"RCHGF002861"	3	4	2	2	2	0	235	280	160	207	169	202
"RCHGF002862"	6	5	4	4	3	2	1062	1137	899	545	473	367
"RCHGF002863"	9	6	12	5	2	2	2498	2095	2054	1527	2538	2597
"RCHGF002864"	0	0	0	0	0	0	9	12	4	0	1	2
"RCHGF002865"	1	0	2	0	2	0	343	391	213	181	220	165
"RCHGF002866"	0	0	1	0	0	0	35	21	24	24	15	18
"RCHGF002867"	0	0	2	0	0	0	180	227	138	81	104	80
"RCHGF002868"	4	8	1	3	4	0	538	461	206	244	333	255
"RCHGF002869"	0	0	0	0	0	1	52	69	53	12	39	28
"RCHGF002870"	0	0	2	0	0	0	40	37	24	11	15	13
"RCHGF002871"	4	3	1	0	3	0	675	612	616	333	342	292
"RCHGF002872"	0	1	1	0	2	0	401	313	442	190	192	136
"RCHGF002873"	0	0	3	0	0	2	15	13	46	19	7	15
"RCHGF002874"	0	0	0	0	0	0	152	166	153	84	139	117
"RCHGF002875"	0	0	0	0	0	0	0	2	2	4	2	2
"RCHGF002876"	2	2	0	0	0	0	126	177	161	70	78	88
"RCHGF002877"	2	1	1	0	0	0	245	233	227	67	113	77
"RCHGF002878"	0	0	1	0	0	0	173	235	260	130	90	66
"RCHGF002879"	0	0	0	0	0	0	101	74	66	46	44	33
"RCHGF002880"	0	0	0	0	0	0	51	85	55	24	16	27
"RCHGF002881"	0	0	0	0	0	0	123	95	106	39	37	24
"RCHGF002882"	5	3	1	0	0	0	1211	1188	1029	384	307	268
"RCHGF002883"	1	0	2	0	0	0	292	298	342	466	373	333
"RCHGF002884"	0	0	0	0	0	3	71	64	66	38	30	17
"RCHGF002885"	2	0	2	0	0	0	53	73	45	42	39	17
"RCHGF002886"	0	0	0	0	0	0	10	35	14	9	21	9
"RCHGF002887"	0	2	0	0	1	0	103	129	40	85	47	66
"RCHGF002888"	0	1	0	0	0	3	68	69	45	32	36	23
"RCHGF002889"	0	0	0	3	0	0	37	36	36	43	14	17
"RCHGF002890"	0	0	0	0	0	0	4	16	4	2	3	4
"RCHGF002891"	34	25	35	16	7	8	4473	4808	4558	2758	3441	2653
"RCHGF002892"	7	5	5	2	3	1	3810	4110	3315	2249	2717	2346
"RCHGF002893"	10	14	5	2	1	6	2581	3368	1956	2096	2393	2244
"RCHGF002894"	15	8	12	0	5	1	2660	3344	1845	1578	1912	1958
"RCHGF002895"	15	21	2	10	3	4	4778	5810	3979	1829	2183	1938
"RCHGF002896"	4	7	8	1	1	3	1019	1116	653	747	743	639
"RCHGF002897"	6	4	8	2	0	0	1009	1118	719	623	788	604
"RCHGF002898"	11	4	2	1	0	1	141	194	83	9287	9750	7779
"RCHGF002899"	13	19	10	0	5	5	2070	2409	1154	1227	1438	1272
"RCHGF002900"	21	20	15	6	4	8	2911	3168	3254	1595	1857	1588
"RCHGF002901"	0	0	0	0	0	0	5	15	7	23	10	18
"RCHGF002902"	27	37	17	5	9	5	5068	4822	5430	3838	5657	4478
"RCHGF002903"	13	6	6	3	10	5	1712	1892	1221	1267	1506	1235
"RCHGF002904"	15	18	10	10	11	5	3134	3550	1873	1578	2186	1848
"RCHGF002905"	11	12	16	4	2	6	2071	2130	1456	5674	4847	4865
"RCHGF002906"	1	6	4	1	0	0	325	343	218	239	181	166
"RCHGF002907"	2	2	2	0	0	0	87	74	64	65	43	35
"RCHGF002908"	1	6	0	0	1	0	86	103	45	80	40	39
"RCHGF002909"	14	5	7	0	9	3	1421	1568	1075	969	1042	905
"RCHGF002910"	152	193	162	87	64	61	14911	16348	4066	2503	2113	1979
"RCHGF002911"	8	26	24	6	7	5	1646	1586	602	273	238	283
"RCHGF002912"	14	26	12	11	13	5	4008	3480	3999	6563	5498	4585
"RCHGF002913"	0	0	0	0	0	0	95	113	18	32	32	46
"RCHGF002914"	0	1	2	0	0	0	33	41	17	14	16	6
"RCHGF002915"	3	1	5	2	1	0	1482	1671	2048	2161	1154	1046
"RCHGF002916"	2	4	5	0	0	1	369	315	178	431	363	382
"RCHGF002917"	0	0	2	0	0	0	31	47	8	43	45	27
"RCHGF002918"	7	8	5	8	5	3	1650	1689	1522	1135	1499	1227
"RCHGF002919"	1	0	0	1	0	1	157	184	97	3810	1763	1989
"RCHGF002920"	1	3	0	2	0	0	176	135	83	188	173	176
"RCHGF002921"	4	3	1	0	0	0	351	368	132	151	116	126
"RCHGF002922"	5	3	4	1	0	1	2080	2302	1596	1210	1293	977
"RCHGF002923"	18	14	16	2	3	10	982	1271	402	2007	1558	1318
"RCHGF002924"	6	6	5	1	0	1	346	459	95	388	446	379
"RCHGF002925"	17	32	26	6	12	22	1860	1783	1014	1904	2094	1856
"RCHGF002926"	114	158	109	34	39	51	6179	7026	1688	3256	4010	3102
"RCHGF002927"	4	10	8	8	4	7	796	866	608	578	776	594
"RCHGF002928"	34	74	32	11	21	11	6702	7593	5980	4995	6301	4976
"RCHGF002929"	23	33	35	6	2	7	4014	4726	2260	3568	5291	4205
"RCHGF002930"	12	24	4	1	2	3	1657	2191	1454	1750	2347	1906
"RCHGF002931"	20	19	20	5	1	6	1805	2157	1412	1544	2171	1862
"RCHGF002932"	1	5	3	4	1	0	271	244	87	852	1018	854
"RCHGF002933"	10	16	22	2	9	4	3642	3764	2611	3355	4717	3669
"RCHGF002934"	14	11	12	3	1	6	3573	3910	3017	3433	5091	3686
"RCHGF002935"	4	4	1	2	2	1	1336	1473	749	531	591	533
"RCHGF002936"	16	12	5	1	6	0	824	795	625	760	857	592
"RCHGF002937"	32	34	27	12	15	8	9627	8792	5474	3709	4744	3700
"RCHGF002938"	82	107	88	27	32	35	11003	11516	4690	4123	5924	5195
"RCHGF002939"	3	3	4	4	0	0	186	281	107	3464	2929	2265
"RCHGF002940"	11	11	11	1	2	3	1558	1548	1543	772	1046	944
"RCHGF002941"	27	12	14	4	6	9	2900	2721	1846	1324	1586	1312
"RCHGF002942"	0	0	0	0	0	0	67	91	32	26	25	36
"RCHGF002943"	209	223	253	82	89	95	22952	17846	14048	8683	13993	11807
"RCHGF002944"	6	2	3	10	1	8	1063	1275	751	1169	574	358
"RCHGF002945"	0	0	0	0	0	0	0	0	0	0	0	0
"RCHGF002946"	85	135	115	41	46	47	8097	7942	3827	4016	5151	4217
"RCHGF002947"	26	39	16	15	11	9	2042	2410	815	1337	1201	1034
"RCHGF002948"	0	0	0	0	0	0	12	21	3	9	12	4
"RCHGF002949"	2	10	9	7	0	0	1851	1986	802	1053	1238	999
"RCHGF002950"	3	1	0	0	1	3	474	410	368	256	311	254
"RCHGF002951"	2	0	2	0	0	3	433	470	536	258	370	381
"RCHGF002952"	0	0	1	0	0	0	131	186	123	82	64	84
"RCHGF002953"	26	31	29	5	3	10	4634	5309	2061	2517	3124	2601
"RCHGF002954"	15	18	9	6	8	4	2822	3333	2058	1912	2627	2319
"RCHGF002955"	6	12	2	3	1	2	1382	1487	1295	795	908	793
"RCHGF002956"	31	50	26	7	9	12	7041	7767	5886	3780	5367	4718
"RCHGF002957"	7	8	19	1	4	7	2579	2186	2507	1137	2012	1618
"RCHGF002958"	14	10	8	0	1	2	3409	3267	2536	1268	2351	1883
"RCHGF002959"	3	1	2	6	0	0	626	751	741	426	527	483
"RCHGF002960"	20	23	17	6	5	1	9457	7903	4740	1559	2197	1716
"RCHGF002961"	29	26	24	9	12	17	3281	3413	2211	1740	2227	1768
"RCHGF002962"	0	0	0	0	2	0	21	43	22	2	6	12
"RCHGF002963"	116	190	177	41	51	32	11554	12039	5885	6109	7790	6573
"RCHGF002964"	1	0	3	2	0	0	890	956	915	544	886	642
"RCHGF002965"	0	6	7	0	2	1	981	1193	787	630	892	788
"RCHGF002966"	9	3	2	4	2	4	399	402	398	261	298	252
"RCHGF002967"	14	10	7	2	2	2	1413	1495	1495	936	866	633
"RCHGF002968"	0	0	0	0	0	0	4	8	0	11	3	3
"RCHGF002969"	78	85	77	39	37	31	25602	26372	16485	21814	23071	19501
"RCHGF002970"	6	14	14	6	1	1	2852	2767	2737	2864	4182	3601
"RCHGF002971"	5	10	6	1	3	0	3048	3410	2255	2101	2829	2215
"RCHGF002972"	0	1	1	3	0	0	928	990	668	666	705	563
"RCHGF002973"	119	137	152	62	54	58	11240	11470	7882	13246	15902	13345
"RCHGF002974"	4455	5810	4399	2330	2188	2116	988146	1155650	772216	183160	173113	137415
"RCHGF002975"	10	11	5	3	2	1	2785	3169	1740	1699	2115	1901
"RCHGF002976"	16	12	7	4	2	3	3861	3719	4062	1270	1713	1476
"RCHGF002977"	5	9	5	0	3	0	982	948	592	380	328	228
"RCHGF002978"	11	8	1	1	1	1	2273	2305	839	754	1032	762
"RCHGF002979"	12	6	3	2	1	2	309	458	415	1643	1149	1000
"RCHGF002980"	0	0	0	0	0	0	5	10	16	12	14	5
"RCHGF002981"	0	1	2	1	0	1	629	415	2226	248	309	238
"RCHGF002982"	0	1	1	0	0	2	400	468	267	266	305	280
"RCHGF002983"	5	10	3	3	2	1	907	802	635	2557	3071	2464
"RCHGF002984"	2	0	2	0	0	0	121	106	80	357	205	163
"RCHGF002985"	0	0	0	0	0	0	95	88	79	152	92	71
"RCHGF002986"	1	2	0	0	2	0	611	446	1057	829	829	541
"RCHGF002987"	5	8	3	0	0	7	819	936	1014	1209	1307	1119
"RCHGF002988"	60	70	68	23	16	20	16282	12020	14175	4527	5079	4575
"RCHGF002989"	1	2	0	2	0	0	56	48	53	61	33	32
"RCHGF002990"	13	10	9	6	7	4	1865	1952	1759	1457	2140	1863
"RCHGF002991"	2	5	6	2	2	5	1320	1142	1374	905	1424	1213
"RCHGF002992"	4	5	0	2	0	2	270	367	165	1908	1639	1556
"RCHGF002993"	0	0	0	0	0	0	17	20	6	76	72	63
"RCHGF002994"	14	16	10	6	5	6	6814	4937	3364	973	2188	1966
"RCHGF002995"	0	0	0	0	0	0	14	5	16	3	11	9
"RCHGF002996"	7	0	7	0	0	0	257	260	238	195	233	163
"RCHGF002997"	9	4	3	0	0	1	1492	1257	2302	491	482	371
"RCHGF002998"	0	1	1	0	1	0	126	125	208	42	47	20
"RCHGF002999"	18	16	13	11	4	9	5109	5434	3464	2285	2806	2514
"RCHGF003000"	4	6	5	4	0	0	904	947	340	600	648	562
"RCHGF003001"	21	16	15	12	5	16	896	720	349	953	786	684
"RCHGF003002"	26	34	22	10	3	5	1206	1403	410	2926	4061	3922
"RCHGF003003"	21	40	30	10	8	7	1450	1677	441	4037	4294	4238
"RCHGF003004"	5	2	2	1	2	0	1272	905	3004	961	1291	888
"RCHGF003005"	7	5	5	2	6	0	1705	1700	1300	1112	1102	702
"RCHGF003006"	32	69	27	36	21	21	4445	4964	4226	1835	1636	1268
"RCHGF003007"	587	664	574	364	280	270	47075	41641	224275	11780	24542	19954
"RCHGF003008"	5	7	3	2	0	0	1329	1444	1557	14991	15800	12738
"RCHGF003009"	1	0	1	1	0	0	157	178	119	12100	10063	8484
"RCHGF003010"	6	9	5	1	2	0	2029	1625	1161	1228	1424	1085
"RCHGF003011"	2	1	1	1	0	0	343	316	249	153	163	151
"RCHGF003012"	10	2	2	0	2	0	438	418	227	425	378	280
"RCHGF003013"	7	8	2	2	0	1	433	562	285	245	296	244
"RCHGF003014"	2	6	5	1	2	1	397	363	315	500	516	365
"RCHGF003015"	1	2	7	0	0	0	206	268	115	138	129	106
"RCHGF003016"	0	2	0	1	1	0	137	124	75	80	61	44
"RCHGF003017"	1	3	1	0	0	0	178	216	68	67	103	50
"RCHGF003018"	3	3	1	2	4	0	347	449	199	1223	1045	836
"RCHGF003019"	1	5	1	0	2	0	160	181	84	76	90	72
"RCHGF003020"	0	2	4	1	1	3	227	192	283	198	297	220
"RCHGF003021"	1	7	3	0	2	0	672	702	513	947	1120	919
"RCHGF003022"	0	2	3	7	0	0	1047	1146	628	1564	1853	1485
"RCHGF003023"	0	0	1	0	0	1	109	85	82	93	91	62
"RCHGF003024"	10	13	11	1	2	2	1774	2124	1013	1014	1133	1033
"RCHGF003025"	2	8	8	1	4	6	2211	2182	1496	1120	1422	1093
"RCHGF003026"	0	2	0	0	0	0	48	64	27	12	17	18
"RCHGF003027"	29	72	34	20	10	20	4135	4592	2016	4321	5107	4235
"RCHGF003028"	21	20	13	4	9	4	3099	3494	1730	1359	1711	1666
"RCHGF003029"	0	0	0	2	2	0	16	27	18	6	17	18
"RCHGF003030"	9	12	6	6	7	3	1999	2244	3014	1121	1240	1157
"RCHGF003031"	9	6	7	2	1	1	3753	3556	4501	741	515	443
"RCHGF003032"	6	4	9	1	5	1	938	1095	655	442	585	507
"RCHGF003033"	5	4	10	1	3	2	1100	1253	913	347	791	699
"RCHGF003034"	4	6	3	3	0	2	1290	1308	784	495	902	754
"RCHGF003035"	285	335	306	122	94	79	151155	168564	100906	137146	213202	188872
"RCHGF003036"	47	44	18	33	3	2	1487	1740	1419	222217	271505	220338
"RCHGF003037"	3	0	1	0	0	0	22	34	21	465	278	283
"RCHGF003038"	26	22	18	5	5	8	3525	3852	1684	3713	2925	2845
"RCHGF003039"	14	12	6	7	9	8	1729	1972	1198	1510	1333	1146
"RCHGF003040"	16	16	11	12	3	6	2469	2197	2364.27	1514	1655	1193
"RCHGF003041"	8	10	13	2	2	0	1340	1468	1592.73	735	1012	798
"RCHGF003042"	16	33	13	11	3	10	3347	3335	2746	988	1297	1109
"RCHGF003043"	1	6	1	3	0	1	957	974	791	389	552	403
"RCHGF003044"	1	8	2	0	0	2	1413	1409	1427	485	495	300
"RCHGF003045"	0	2	0	1	0	2	1367	1029	1134	353	338	217
"RCHGF003046"	74	87	98	36	29	40	38485	31216	17663	5002	5361	3765
"RCHGF003047"	2	3	1	1	0	0	1216	1416	607	528	677	523
"RCHGF003048"	21	13	9	6	3	2	18703	18469	15088	11677	19195	14238
"RCHGF003049"	14	15	15	8	1	2	11571	9143	8622	10248	10527	8490
"RCHGF003050"	0	0	1	0	0	0	37	39	24	19	13	7
"RCHGF003051"	2	0	1	0	0	0	79	86	66	39	28	28
"RCHGF003052"	16.1333	10.137	8	14.4118	13.6047	5	61371.5	44861.3	73287.7	40048.7	37827.4	24439.7
"RCHGF003053"	2	2	5	0	0	2	4266	4117	2842	1201	1151	995
"RCHGF003054"	5	7	0	1	0	0	1001	867	300	534	713	570
"RCHGF003055"	0	0	0	0	0	0	21	12	25	6	4	1
"RCHGF003056"	1	4	8	0	0	0	722	843	311	213	237	204
"RCHGF003057"	22	30	34	5	7	23	5824	4701	2919	3092	3232	2433
"RCHGF003058"	1	6	3	1	1	0	779	813	302	156	297	254
